employee_id,year,performance_score,projects_completed,training_hours,attendance_rate ,bonus_awarded
10609,2022,2.82,4,48,86.21,Yes
10609,2023,3.14,9,50,88.16,No
10609,2024,3.31,3,64,86.48,Yes
10609,2025,2.71,5,52,97.46,Yes
10610,2021,3.91,2,52,88.02,Yes
10610,2022,3.43,5,54,87.46,Yes
10610,2023,3.43,1,59,88.73,Yes
10610,2024,3.48,9,50,98.25,No
10610,2025,3.55,5,69,92.9,No
10611,2021,4.34,6,63,99.25,Yes
10611,2022,4.18,4,63,93.32,No
10611,2023,4.08,1,63,88.94,Yes
10611,2024,4.04,5,84,90.31,Yes
10611,2025,4.06,9,87,89.12,No
10612,2021,4.52,3,37,96.38,Yes
10612,2022,4.57,1,58,86.82,Yes
10612,2023,4.57,10,44,86.3,Yes
10612,2024,4.47,3,33,85.28,Yes
10612,2025,4.47,10,47,94.94,No
10613,2021,2.47,2,38,89.2,No
10613,2022,2.76,6,52,92.44,Yes
10613,2023,2.27,6,53,85.09,No
10613,2024,2.91,8,47,88.13,Yes
10613,2025,2.5,8,35,93.31,No
10614,2021,4,7,41,94.6,No
10614,2022,3.95,2,53,90.65,Yes
10614,2023,4.38,1,41,85.49,Yes
10614,2024,3.96,7,28,87.28,No
10614,2025,4.11,3,37,94.47,No
10615,2021,4.04,6,87,97.04,Yes
10615,2022,4.75,3,84,93.37,No
10615,2023,4.47,6,73,86.38,No
10615,2024,4.07,8,71,94.44,No
10615,2025,4.19,8,83,95.81,No
10616,2021,2.63,10,50,98.1,Yes
10616,2022,3.08,3,24,87.06,No
10616,2023,3.28,8,28,87.29,Yes
10616,2024,2.96,3,35,95.57,Yes
10616,2025,2.95,5,31,99.83,No
10617,2021,3.95,8,40,87.11,Yes
10617,2022,4.25,3,34,98.66,No
10617,2023,3.74,10,38,89.25,No
10617,2024,3.67,4,22,94.53,No
10617,2025,3.88,2,29,94.54,No
10618,2021,4.59,7,39,88.57,No
10618,2022,4.51,7,25,99.48,No
10618,2023,4.39,5,29,88.16,Yes
10618,2024,4.13,9,37,87.49,No
10618,2025,4.59,3,49,96.03,No
10619,2021,3.78,2,56,86.03,Yes
10619,2022,4.29,3,61,90.76,Yes
10619,2023,4.08,7,65,87.73,Yes
10619,2024,3.83,4,52,85.85,Yes
10619,2025,4.24,9,68,87.97,Yes
10620,2021,4.17,7,40,85.55,No
10620,2022,4.4,6,54,87.07,No
10620,2023,4.45,2,65,86.83,No
10620,2024,4.59,9,58,99.97,Yes
10620,2025,4.65,4,59,89.73,No
10621,2021,2.72,4,85,97.14,No
10621,2022,2.64,8,89,98.69,No
10621,2023,2.78,9,93,95.53,Yes
10621,2024,2.41,10,91,90.16,No
10621,2025,3.05,9,88,89.41,Yes
10622,2021,2.43,1,66,96.8,Yes
10622,2022,3.14,7,94,89.15,Yes
10622,2023,3.16,4,74,85.55,Yes
10622,2024,3.05,5,92,98.83,Yes
10622,2025,2.93,7,68,98,Yes
10623,2021,3.2,8,32,97.2,Yes
10623,2022,3.55,4,27,86.89,Yes
10623,2023,3.68,7,25,89.09,Yes
10623,2024,3.28,2,40,97.25,No
10623,2025,3.47,2,34,89.63,Yes
10624,2021,4.36,5,56,96.27,Yes
10624,2022,4.28,2,50,85.96,Yes
10624,2023,4.46,2,69,88.16,No
10624,2024,4.55,9,63,92.35,Yes
10624,2025,3.96,3,45,88.3,No
10625,2021,3.58,2,54,97.9,No
10625,2022,3.39,1,42,98.68,Yes
10625,2023,3.64,7,60,93.27,Yes
10625,2024,3.41,2,64,96.86,No
10625,2025,3.9,1,61,85.22,Yes
10626,2021,4.41,8,85,91.01,No
10626,2022,4.16,6,73,90.51,No
10626,2023,4.02,7,82,90.01,Yes
10626,2024,4.04,9,70,95.89,Yes
10626,2025,3.85,1,78,93.75,Yes
10627,2021,4.3,10,38,88.55,Yes
10627,2022,4.27,9,49,88.63,Yes
10627,2023,4.82,2,37,91.9,No
10627,2024,4.5,1,49,99.24,Yes
10627,2025,4.4,4,52,90.56,Yes
10628,2021,3.74,8,73,97.21,No
10628,2022,3.27,5,75,94.63,Yes
10628,2023,3.45,10,55,92.17,No
10628,2024,3.43,8,57,96.86,No
10628,2025,3.88,10,81,91.82,Yes
10629,2021,4.53,2,50,88.46,Yes
10629,2022,4.62,4,31,86.48,Yes
10629,2023,4.44,1,32,96.07,Yes
10629,2024,4.93,2,36,93.3,Yes
10629,2025,4.76,7,41,86.4,No
10630,2021,2.49,10,66,94.66,Yes
10630,2022,2.58,2,94,97.22,Yes
10630,2023,2.92,2,91,99.26,Yes
10630,2024,3.19,10,78,95.85,No
10630,2025,3.17,1,71,94.34,Yes
10631,2021,3.76,3,40,97.42,Yes
10631,2022,3.67,1,35,85.69,Yes
10631,2023,3.94,4,29,99.36,Yes
10631,2024,3.88,3,29,89.42,No
10631,2025,3.89,6,36,98.73,Yes
10632,2021,3.14,4,87,87.85,No
10632,2022,3.38,4,74,90.25,No
10632,2023,3.31,6,67,88.46,Yes
10632,2024,3.51,2,66,90.19,Yes
10632,2025,3.28,6,96,92.71,No
10633,2021,3.17,5,64,91.56,No
10633,2022,2.94,4,47,85.11,Yes
10633,2023,3.26,9,43,95.96,Yes
10633,2024,3.08,1,61,87.76,No
10633,2025,3.34,8,60,89.27,Yes
10634,2021,3.94,7,86,96,Yes
10634,2022,4.17,4,69,88.05,Yes
10634,2023,4.38,9,59,91.36,No
10634,2024,4.52,8,75,97.26,Yes
10634,2025,3.92,1,74,98.32,Yes
10635,2021,3.43,10,89,87.34,Yes
10635,2022,3.13,10,90,85.46,Yes
10635,2023,2.9,10,64,95.67,No
10635,2024,3.19,4,82,94.43,No
10635,2025,2.83,1,89,95.37,Yes
10636,2021,3.99,9,68,90.25,Yes
10636,2022,3.61,10,63,95.1,Yes
10636,2023,3.68,9,79,99.74,Yes
10636,2024,4.01,9,60,89.9,Yes
10636,2025,4.36,7,54,99.23,Yes
10637,2021,2.59,3,68,90.82,No
10637,2022,2.82,4,61,88.81,Yes
10637,2023,2.89,6,78,93.03,No
10637,2024,2.74,10,78,87.9,Yes
10637,2025,2.49,5,76,93.48,No
10638,2021,3.01,4,58,89.37,Yes
10638,2022,2.66,4,56,99.32,No
10638,2023,2.59,3,42,93.48,No
10638,2024,2.4,1,46,98.48,No
10638,2025,2.35,8,54,99.04,No
10639,2021,3.29,5,34,92.75,No
10639,2022,3.38,8,19,89.61,Yes
10639,2023,3.74,10,19,88.81,Yes
10639,2024,3.39,3,45,94.05,No
10639,2025,3.31,9,38,90.84,Yes
10640,2021,3.54,5,16,85.9,Yes
10640,2022,3.7,3,27,93.11,No
10640,2023,4.03,6,13,85.3,Yes
10640,2024,4.05,4,26,87.79,No
10640,2025,3.82,2,19,96.89,No
10641,2021,3.28,1,29,92.13,No
10641,2022,3.4,9,30,94.56,No
10641,2023,2.76,5,25,91.12,No
10641,2024,2.73,7,22,85.35,No
10641,2025,2.9,10,29,95.1,No
10642,2021,3.6,9,43,89.69,Yes
10642,2022,3,10,48,91.19,No
10642,2023,3.63,2,42,89.77,Yes
10642,2024,3.4,8,37,96.98,No
10642,2025,3.72,6,66,85.46,No
10643,2021,3.05,4,61,99.87,Yes
10643,2022,3.46,7,49,99.23,No
10643,2023,3.04,6,59,96.93,No
10643,2024,3.65,2,47,90.64,No
10643,2025,3.48,8,50,91.91,Yes
10644,2021,3.09,3,36,97.43,Yes
10644,2022,2.95,2,30,85.95,No
10644,2023,3.37,10,21,93.24,Yes
10644,2024,3.11,3,18,92.16,Yes
10644,2025,3.42,6,42,98.24,Yes
10645,2021,4.64,1,42,90.51,No
10645,2022,4.74,3,41,94.44,No
10645,2023,4.76,3,59,97.43,Yes
10645,2024,4.74,6,42,93.74,Yes
10645,2025,4.22,8,37,89.66,Yes
10646,2021,3.56,4,62,89.75,Yes
10646,2022,3.25,1,67,97.69,No
10646,2023,3.76,9,44,91.42,No
10646,2024,3.31,5,49,90.91,No
10646,2025,3.08,9,67,93.7,Yes
10647,2021,3.91,4,52,95.42,No
10647,2022,3.88,7,46,97.42,Yes
10647,2023,3.91,3,38,91.48,No
10647,2024,4.09,1,39,94.05,No
10647,2025,4.19,10,36,95.74,Yes
10648,2021,3.75,1,33,86.85,Yes
10648,2022,3.51,6,45,86.29,Yes
10648,2023,3.99,8,57,92.68,No
10648,2024,3.54,4,51,88.48,Yes
10648,2025,4.23,9,56,86.21,Yes
10649,2021,2.71,8,68,86.74,Yes
10649,2022,2.39,4,81,94.71,No
10649,2023,2.86,8,57,87.82,No
10649,2024,3.05,3,71,94.33,Yes
10649,2025,3.05,7,59,91.9,No
10650,2021,3.71,5,62,88.25,Yes
10650,2022,3.74,9,67,99.22,Yes
10650,2023,3.62,8,53,93.64,No
10650,2024,3.57,6,65,85.58,No
10650,2025,3.74,5,78,91.68,Yes
10651,2021,3.32,2,72,98.77,No
10651,2022,3.84,1,72,98.07,No
10651,2023,3.36,6,73,85.32,No
10651,2024,3.49,3,77,97.12,No
10651,2025,3.79,7,79,94.38,No
10652,2021,4.24,7,84,98.82,Yes
10652,2022,4.28,1,83,97.19,No
10652,2023,4.77,8,65,99.35,Yes
10652,2024,4.83,3,83,92.23,Yes
10652,2025,4.42,2,82,91.38,No
10653,2021,2.85,6,77,86.47,No
10653,2022,2.79,4,82,85.3,No
10653,2023,3.22,6,78,88.08,Yes
10653,2024,2.89,2,58,93.72,Yes
10653,2025,3.1,8,83,94.8,No
10654,2021,4.19,10,55,96.29,Yes
10654,2022,3.65,3,41,90.02,No
10654,2023,4.11,10,47,90.06,Yes
10654,2024,3.79,9,52,85.43,No
10654,2025,3.64,7,58,98.58,Yes
10655,2021,4.06,7,26,89.24,No
10655,2022,4.2,8,47,88.92,No
10655,2023,4.14,4,38,85.02,Yes
10655,2024,4.13,6,37,92.24,No
10655,2025,4.05,8,30,97.72,Yes
10656,2021,3.42,5,45,98.26,Yes
10656,2022,3.43,9,62,90.24,No
10656,2023,3.51,2,45,94.56,No
10656,2024,3.6,5,61,91.85,No
10656,2025,3.62,3,63,92.97,No
10657,2021,2.79,9,47,85.44,No
10657,2022,3.35,8,65,85.54,No
10657,2023,2.58,9,61,87.05,No
10657,2024,3.37,4,47,87.09,No
10657,2025,2.62,6,44,92.69,No
10658,2021,3.64,3,30,89.01,Yes
10658,2022,3.3,2,37,87.71,Yes
10658,2023,3.3,10,55,97.29,Yes
10658,2024,3.55,1,45,98.69,No
10658,2025,3.19,5,45,86.79,Yes
10659,2021,3.56,1,57,97.64,Yes
10659,2022,4.23,8,54,91.86,No
10659,2023,3.91,5,36,95.58,Yes
10659,2024,3.68,3,58,98.03,Yes
10659,2025,3.79,7,60,90.64,No
10660,2021,2.74,1,17,87.02,Yes
10660,2022,2.3,6,36,89.33,No
10660,2023,2.94,5,22,91.32,No
10660,2024,3.03,7,34,95.88,Yes
10660,2025,2.91,1,38,99.11,No
10661,2021,2.48,4,15,99.63,Yes
10661,2022,2.47,8,13,95.8,No
10661,2023,2.87,3,34,97.12,No
10661,2024,2.68,4,38,98.64,No
10661,2025,2.72,1,23,88.33,Yes
10662,2021,3.37,3,25,97.99,Yes
10662,2022,2.87,10,25,86.37,Yes
10662,2023,3.04,6,45,98.75,Yes
10662,2024,2.91,5,38,97.82,Yes
10662,2025,3,2,42,88.23,Yes
10663,2021,4.27,8,55,98.34,No
10663,2022,3.85,3,43,92.03,No
10663,2023,4.39,9,63,85.1,No
10663,2024,4.15,3,39,91.41,No
10663,2025,3.82,5,52,92.84,No
10664,2021,3.01,5,54,90.53,Yes
10664,2022,2.69,2,67,98.7,Yes
10664,2023,2.54,6,44,97.04,Yes
10664,2024,3.04,3,69,96.96,No
10664,2025,2.64,7,52,96.93,Yes
10665,2021,4.17,2,69,86.83,No
10665,2022,3.82,7,58,91.19,Yes
10665,2023,4.21,9,67,88.13,No
10665,2024,4.05,5,47,92.57,No
10665,2025,3.53,1,67,88.29,No
10666,2021,3.65,10,63,86.1,No
10666,2022,3.82,9,62,88.68,Yes
10666,2023,3.7,5,68,93.03,No
10666,2024,3.43,2,73,98.97,No
10666,2025,3.4,1,76,93.21,Yes
10667,2021,3.36,6,20,94.48,Yes
10667,2022,3.38,1,41,89.21,No
10667,2023,3.27,8,20,93.21,No
10667,2024,3.3,9,31,99.62,Yes
10667,2025,4.03,2,31,86.97,Yes
10668,2021,3.92,7,70,86.34,Yes
10668,2022,4.31,7,87,92.81,Yes
10668,2023,3.77,3,85,91.72,No
10668,2024,3.7,10,76,97.27,No
10668,2025,3.81,9,88,99.05,Yes
10669,2021,3.39,9,59,97.72,No
10669,2022,3.08,1,53,92.24,Yes
10669,2023,3.04,2,55,98.47,No
10669,2024,2.85,4,43,90.51,Yes
10669,2025,2.98,2,51,91.38,No
10670,2021,3.47,9,77,86.7,No
10670,2022,3.62,8,76,88.38,Yes
10670,2023,3.32,10,78,91.03,Yes
10670,2024,3.25,9,60,91.75,Yes
10670,2025,3.59,2,63,93.48,No
10671,2021,2.8,8,76,87.15,Yes
10671,2022,2.91,8,76,91.7,No
10671,2023,2.43,1,73,86.23,No
10671,2024,2.33,8,87,91.18,Yes
10671,2025,2.51,2,70,85,Yes
10672,2021,3.33,2,52,97.62,Yes
10672,2022,3.61,4,64,92.41,Yes
10672,2023,3.02,7,57,95.21,No
10672,2024,3.42,9,45,97.15,Yes
10672,2025,3.2,1,42,85.46,Yes
10673,2021,2.9,6,68,94.25,No
10673,2022,3.36,4,72,95.63,No
10673,2023,3.27,4,94,98.32,Yes
10673,2024,3.39,3,95,91.06,No
10673,2025,2.81,5,68,94.31,Yes
10674,2021,4.02,1,69,88.52,Yes
10674,2022,3.78,3,66,91.05,No
10674,2023,3.94,4,66,97.48,Yes
10674,2024,4.23,7,64,98.92,Yes
10674,2025,3.8,6,76,98.57,Yes
10675,2021,3.48,8,64,87.37,Yes
10675,2022,3.99,4,69,97.54,Yes
10675,2023,4.11,7,66,88.74,Yes
10675,2024,3.63,7,78,85.23,No
10675,2025,3.93,7,73,92.48,Yes
10676,2021,4.28,2,30,96.57,Yes
10676,2022,3.89,7,24,86.78,Yes
10676,2023,3.91,1,23,92.01,Yes
10676,2024,3.95,9,20,99.99,No
10676,2025,4.47,3,27,94.62,Yes
10677,2021,3.65,9,80,99.67,Yes
10677,2022,3.57,3,63,97.38,No
10677,2023,3,6,77,97.63,No
10677,2024,3.01,7,77,91.77,Yes
10677,2025,3.79,6,66,87.71,No
10678,2021,3.06,2,69,86.08,Yes
10678,2022,2.53,3,70,88.66,Yes
10678,2023,2.76,9,85,87.29,Yes
10678,2024,2.71,9,73,92.85,No
10678,2025,3.14,10,84,91.97,No
10679,2021,3.68,5,33,85.45,No
10679,2022,3.62,5,33,89.8,Yes
10679,2023,3.33,5,23,94.23,No
10679,2024,3.61,6,18,89.07,Yes
10679,2025,3.08,2,29,92.74,Yes
10680,2021,3.16,6,63,88.95,No
10680,2022,3.27,4,64,95,Yes
10680,2023,3.19,5,68,96.51,No
10680,2024,3.14,5,82,90.05,No
10680,2025,3.12,3,81,86.67,Yes
10681,2021,4.36,9,47,98.06,Yes
10681,2022,4.74,1,70,93.37,No
10681,2023,4.47,4,65,95.95,Yes
10681,2024,4.86,3,43,90.2,Yes
10681,2025,4.62,10,44,88.02,Yes
10682,2021,3.04,5,43,97.54,No
10682,2022,2.92,9,35,89.88,Yes
10682,2023,2.79,10,38,86.9,Yes
10682,2024,2.83,7,63,94.86,No
10682,2025,2.73,6,53,99.76,Yes
10683,2021,3.29,10,73,90,No
10683,2022,3.14,5,73,93.62,Yes
10683,2023,3.45,3,77,98.63,No
10683,2024,3.15,2,54,89.09,No
10683,2025,3.44,9,72,98.49,Yes
10684,2021,3.07,8,86,89.47,No
10684,2022,3,8,77,89.34,Yes
10684,2023,2.65,1,69,96.64,Yes
10684,2024,2.84,5,65,93.48,Yes
10684,2025,2.86,8,89,99.16,No
10685,2021,3,8,36,89.63,Yes
10685,2022,3.21,2,38,87.47,No
10685,2023,3.72,7,51,86.84,No
10685,2024,2.99,4,45,92.7,Yes
10685,2025,3.29,5,48,88.19,No
10686,2021,2.65,1,69,91.72,No
10686,2022,2.58,3,63,97.51,Yes
10686,2023,2.66,9,52,87.46,Yes
10686,2024,2.52,10,53,99.04,Yes
10686,2025,2.86,5,62,91.89,No
10687,2021,3.66,4,81,88.71,Yes
10687,2022,2.91,2,65,85.65,No
10687,2023,3.66,7,61,98.92,No
10687,2024,3.5,8,56,90.31,Yes
10687,2025,2.89,3,52,86.44,No
10688,2021,3.7,6,58,88.91,Yes
10688,2022,3.68,10,51,94.58,Yes
10688,2023,3.36,1,66,96.12,Yes
10688,2024,3.47,2,65,98.78,Yes
10688,2025,3.57,4,48,88.49,Yes
10689,2021,4,3,23,93.4,Yes
10689,2022,3.88,8,14,95.6,Yes
10689,2023,3.52,10,38,90.93,No
10689,2024,3.55,9,28,91.36,Yes
10689,2025,3.61,8,36,94.07,Yes
10690,2021,2.88,3,55,89.97,No
10690,2022,2.96,5,51,90.84,No
10690,2023,3.39,1,58,94.25,No
10690,2024,3.29,3,50,93.65,Yes
10690,2025,2.91,4,55,96.06,Yes
10691,2021,3.24,4,50,86.46,Yes
10691,2022,3.69,4,35,93.94,Yes
10691,2023,3.69,3,39,87.42,No
10691,2024,3.49,7,30,99.93,No
10691,2025,3.35,2,26,90.67,Yes
10692,2021,3.97,7,93,88.03,Yes
10692,2022,3.91,1,77,85.27,Yes
10692,2023,4.35,4,72,99.82,Yes
10692,2024,4.37,3,94,94.39,Yes
10692,2025,4.35,4,92,93.83,No
10693,2021,4.26,5,40,89.5,No
10693,2022,4.1,2,56,85.17,Yes
10693,2023,4.49,10,53,89.38,Yes
10693,2024,4.46,10,44,96.75,Yes
10693,2025,3.96,8,45,97.74,No
10694,2021,4.5,2,38,87.92,Yes
10694,2022,4.77,3,36,88.5,No
10694,2023,4.43,3,54,93.45,No
10694,2024,4.75,4,38,88.68,Yes
10694,2025,4.51,1,56,91.01,No
10695,2021,4.16,7,78,92.4,No
10695,2022,4.9,3,76,87.66,Yes
10695,2023,4.92,7,69,94.07,Yes
10695,2024,4.88,9,72,94.53,Yes
10695,2025,4.23,7,71,96.03,Yes
10696,2021,2.64,1,62,93.19,Yes
10696,2022,3.01,10,67,96.61,No
10696,2023,2.93,2,50,87.66,Yes
10696,2024,3.33,6,42,99.41,Yes
10696,2025,2.96,2,46,92.5,Yes
10697,2021,2.97,7,36,86.26,Yes
10697,2022,3.15,5,44,95.49,No
10697,2023,3.07,6,49,91.68,No
10697,2024,3.34,7,50,95.79,Yes
10697,2025,2.94,2,47,99.54,Yes
10698,2021,4.44,7,83,95.11,Yes
10698,2022,4.05,1,85,90.09,No
10698,2023,4.5,9,79,91.49,Yes
10698,2024,4.01,2,64,85.14,Yes
10698,2025,4.09,8,87,88.94,No
10699,2021,3.25,5,79,96.45,No
10699,2022,2.94,10,62,98.48,No
10699,2023,3.22,1,73,85,Yes
10699,2024,3.41,3,61,97.15,No
10699,2025,3.48,8,65,88.47,No
10700,2021,4.4,1,41,96.97,No
10700,2022,4.07,10,35,85.35,Yes
10700,2023,4.27,9,30,88.63,Yes
10700,2024,4.05,6,33,95.85,Yes
10700,2025,3.89,9,35,97.44,No
10701,2021,4.01,6,93,86.08,Yes
10701,2022,3.65,3,78,89.59,Yes
10701,2023,3.45,9,87,97.93,Yes
10701,2024,3.81,3,84,99.95,Yes
10701,2025,3.63,3,70,96.24,No
10702,2021,3.72,7,30,97.21,No
10702,2022,4.11,9,40,88.76,Yes
10702,2023,3.94,10,47,94.21,Yes
10702,2024,3.63,10,43,86.12,Yes
10702,2025,3.59,1,36,95.24,Yes
10703,2021,2.88,9,46,93.5,No
10703,2022,2.71,6,45,89.97,No
10703,2023,2.89,3,40,93.73,No
10703,2024,2.86,9,58,90.43,Yes
10703,2025,3.13,7,70,90.71,Yes
10704,2021,3.75,2,48,91.3,No
10704,2022,4.3,8,74,95.72,No
10704,2023,4.08,1,49,91.03,Yes
10704,2024,3.86,10,53,93.77,No
10704,2025,4.4,1,59,90.13,No
10705,2021,3.1,2,44,86.86,Yes
10705,2022,3.34,9,57,90.28,Yes
10705,2023,3.26,2,66,93.66,Yes
10705,2024,2.97,6,62,91.72,Yes
10705,2025,2.88,10,62,98.37,Yes
10706,2021,3.04,9,67,92,Yes
10706,2022,2.64,1,67,88.77,Yes
10706,2023,2.68,9,47,95.37,Yes
10706,2024,2.94,7,76,89.7,No
10706,2025,2.41,6,67,89.61,Yes
10707,2021,2.59,3,48,91.93,No
10707,2022,3.28,6,54,96.09,No
10707,2023,3.02,6,41,95.31,Yes
10707,2024,3.14,9,50,90.62,Yes
10707,2025,2.75,3,50,89.06,Yes
10708,2021,3.41,5,81,90.24,No
10708,2022,3.45,3,70,88.58,No
10708,2023,2.97,9,67,96.07,No
10708,2024,3.15,7,55,86.54,No
10708,2025,2.85,8,72,86.32,No
10709,2021,3.86,1,58,90.71,Yes
10709,2022,4.13,9,51,97.72,No
10709,2023,4.33,8,51,87.11,No
10709,2024,3.94,3,73,99.85,No
10709,2025,4.25,1,61,96.25,Yes
10710,2021,3.01,8,47,97.35,No
10710,2022,3.19,7,39,96.98,Yes
10710,2023,3.38,3,47,89.25,Yes
10710,2024,3.17,3,46,93.29,No
10710,2025,3.63,5,38,86.15,Yes
10711,2021,4.29,5,31,96.04,No
10711,2022,4.16,4,41,99.47,Yes
10711,2023,4.44,6,32,93.13,Yes
10711,2024,4.06,7,28,88.47,Yes
10711,2025,4.36,3,38,99.73,Yes
10712,2021,2.23,9,51,94.86,No
10712,2022,2.85,7,42,88.68,No
10712,2023,3.01,4,51,97.01,No
10712,2024,2.9,6,51,99.8,Yes
10712,2025,2.31,10,69,93.82,No
10713,2021,3.05,6,64,85.85,No
10713,2022,2.89,3,57,91.72,Yes
10713,2023,2.56,1,40,95.47,No
10713,2024,2.69,7,67,95.14,No
10713,2025,3.04,3,40,89.05,Yes
10714,2021,3.02,6,44,96.31,No
10714,2022,3.14,2,50,87.86,No
10714,2023,2.99,4,45,97.06,No
10714,2024,2.52,6,51,91.67,No
10714,2025,2.55,3,44,96.98,No
10715,2021,4.23,6,56,96.85,No
10715,2022,3.95,6,65,95.3,No
10715,2023,4.2,10,42,89.47,No
10715,2024,4.06,5,63,92.78,No
10715,2025,4.58,4,66,89.01,No
10716,2021,3.26,10,64,94.81,Yes
10716,2022,3.69,9,81,95.05,No
10716,2023,3.79,4,71,95.88,No
10716,2024,3.72,9,77,94.83,Yes
10716,2025,3.62,6,78,94.36,No
10717,2021,3.5,5,94,94.41,No
10717,2022,3.88,9,80,86.95,Yes
10717,2023,4.22,6,97,94.56,Yes
10717,2024,3.92,2,72,95.45,No
10717,2025,3.55,9,91,94.61,No
10718,2021,4.14,8,87,89.95,No
10718,2022,3.43,9,67,94.52,Yes
10718,2023,4.01,2,85,92.28,Yes
10718,2024,3.53,2,73,90.1,No
10718,2025,4.17,2,74,96.08,No
10719,2021,4.12,7,61,97.67,No
10719,2022,3.98,6,62,90.97,Yes
10719,2023,4.48,4,51,90.07,No
10719,2024,4.22,7,68,92.79,Yes
10719,2025,4.41,7,48,94.66,No
10720,2021,4.34,3,78,95.02,No
10720,2022,4.38,4,76,95.39,No
10720,2023,4.33,6,69,98.81,Yes
10720,2024,4.35,3,58,92.48,No
10720,2025,3.95,9,55,98.06,No
10721,2021,3.64,9,63,89.71,Yes
10721,2022,3.86,7,60,96.23,No
10721,2023,3.77,9,83,85.57,No
10721,2024,4.02,7,79,98.51,No
10721,2025,3.71,2,72,97.81,No
10722,2021,4.42,7,80,94.05,No
10722,2022,3.85,4,82,98.44,No
10722,2023,4.22,8,95,99.95,No
10722,2024,4,3,93,95.23,No
10722,2025,3.83,3,81,98.74,No
10723,2021,3.78,5,54,92.26,Yes
10723,2022,3.63,3,70,89.64,No
10723,2023,3.14,5,58,98.01,Yes
10723,2024,3.44,3,63,91.09,No
10723,2025,3.2,2,57,99.89,No
10724,2021,2.71,2,64,90.07,Yes
10724,2022,2.43,2,62,85.23,No
10724,2023,2.39,2,53,91.86,No
10724,2024,3.05,8,55,87.65,Yes
10724,2025,3.09,10,61,87.01,No
10725,2021,3.55,6,45,91.78,Yes
10725,2022,3.43,5,39,92.54,Yes
10725,2023,3.82,5,35,93.87,No
10725,2024,3.53,3,26,90.54,Yes
10725,2025,3.46,5,25,90.21,No
10726,2021,3.49,8,98,97.87,No
10726,2022,3.51,1,70,92.21,No
10726,2023,3.21,7,83,85.11,No
10726,2024,3.26,4,99,89.98,No
10726,2025,3.24,10,75,99.27,Yes
10727,2021,3.75,4,63,98.28,No
10727,2022,3.28,3,74,91.56,Yes
10727,2023,3.81,2,74,86.58,Yes
10727,2024,3.99,5,50,87.59,Yes
10727,2025,3.33,4,78,92.79,Yes
10728,2021,3.46,3,75,94.28,No
10728,2022,3.83,5,57,90.74,Yes
10728,2023,3.62,8,79,95.04,No
10728,2024,3.75,9,63,89.95,No
10728,2025,3.35,10,60,98.78,No
10729,2021,3.18,3,77,90.37,No
10729,2022,3.28,5,59,86.75,Yes
10729,2023,3.5,2,77,93.68,No
10729,2024,3.76,1,62,86.15,No
10729,2025,3.09,7,86,89.61,No
10730,2021,3.79,7,92,96.11,Yes
10730,2022,3.55,7,70,89.78,No
10730,2023,3.86,9,92,91.79,No
10730,2024,3.81,9,72,92.63,Yes
10730,2025,3.33,10,84,88.5,No
10731,2021,4.01,9,33,85.72,Yes
10731,2022,4.33,7,21,86.64,No
10731,2023,4.07,1,28,88.09,Yes
10731,2024,3.69,9,33,98.05,No
10731,2025,4.39,10,25,87.68,Yes
10732,2021,3.79,10,46,95.74,Yes
10732,2022,3.71,8,55,94.94,No
10732,2023,4.08,6,56,96.28,Yes
10732,2024,3.7,3,42,94.19,Yes
10732,2025,3.71,9,57,88.57,Yes
10733,2021,3.06,5,37,94.14,Yes
10733,2022,3.69,10,45,89.77,Yes
10733,2023,3.48,3,29,91.01,Yes
10733,2024,3.7,2,42,95.04,Yes
10733,2025,2.95,7,40,97.24,No
10734,2021,3.11,2,90,95.39,No
10734,2022,3.01,1,96,92.47,Yes
10734,2023,3.43,7,92,92.3,No
10734,2024,2.69,10,75,99.59,No
10734,2025,3.43,5,80,96.56,Yes
10735,2021,4.39,3,24,97.52,No
10735,2022,4.52,7,36,99.87,No
10735,2023,4.81,1,19,90.09,No
10735,2024,4.29,3,29,97.05,Yes
10735,2025,4.1,10,23,91.45,Yes
10736,2021,3.41,4,31,99.55,Yes
10736,2022,3.33,5,50,95.24,Yes
10736,2023,3.28,10,46,95.5,Yes
10736,2024,3.14,4,47,98.04,No
10736,2025,3.34,8,52,85.42,Yes
10737,2021,4.12,9,68,86.67,Yes
10737,2022,4.31,5,51,92.52,No
10737,2023,4.07,4,67,92.98,No
10737,2024,4.33,4,61,99.17,Yes
10737,2025,3.97,1,55,98.27,Yes
10738,2021,2.81,8,45,90.39,Yes
10738,2022,2.99,9,43,93.88,Yes
10738,2023,2.45,3,42,91.77,Yes
10738,2024,2.63,7,57,87.65,Yes
10738,2025,2.82,8,29,91.31,Yes
10739,2021,4.05,1,59,97.23,Yes
10739,2022,4.25,2,72,97.7,No
10739,2023,4.11,1,49,93.4,Yes
10739,2024,4.14,3,54,93.48,No
10739,2025,3.9,6,63,96.89,Yes
10740,2021,3.03,4,20,87.03,Yes
10740,2022,3.3,3,48,85.71,No
10740,2023,2.96,8,41,97.85,No
10740,2024,3.37,2,30,90.99,No
10740,2025,3.26,6,30,93.68,No
10741,2021,2.32,10,69,86.21,Yes
10741,2022,2.64,1,61,99.92,No
10741,2023,2.46,10,65,96.52,No
10741,2024,2.39,4,61,89.83,No
10741,2025,2.45,3,59,95.1,No
